"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"C4_05440C",468.48010999142,-1.70388664443385,0.180420955764858,-9.44395088259323,3.58982325520532e-21,8.0970457867409e-19
"C4_05730W",217.242400534243,1.6630196279213,0.299621330120459,5.55040466328851,2.85009104647536e-08,3.93584001656121e-07
"C4_06720W",3781.08784780394,1.31591409039093,0.205387941712575,6.40696858549009,1.48441389241674e-10,3.45041244458701e-09
"C4_06970C",6.73293093845723,-3.0593565129692,1.13160823656774,-2.7035474063431,0.00686036612438062,0.0213706545767151
"C4_07140W",555.735783348192,1.18313697306844,0.132231547303084,8.94746372706815,3.63743443918981e-19,5.1935030044657e-17
"C4_07150W",132.535943928487,1.69867759683627,0.28960567775022,5.86548444088638,4.47823261429843e-09,7.37092881650742e-08
"C4_07160W",44.7127681562717,1.40392281687892,0.440841773238805,3.18464107102304,0.00144933649613779,0.00571015601876931
"C4_07170C",16.4878626870983,1.64355137764028,0.579613271721192,2.83559997299522,0.00457396970092883,0.0152800194616876
"C5_00030W",866.248975695256,1.05828339384497,0.181726789807896,5.82348587659358,5.7632686952853e-09,9.28526623129298e-08
"C5_00410W",3.67689255790477,4.89547601919354,1.82530815366979,2.68199975404217,0.00731835135849607,0.022566460644679
"C5_00420C",675.127647320435,1.31577331554435,0.147965247156657,8.89244833383942,5.97769527142133e-19,7.91394873977302e-17
"C5_01010W",326.518966351408,1.59637762046787,0.346377304247328,4.608782391031,4.0503397762801e-06,3.42591239410358e-05
"C5_01020C",51.4986071507546,1.33175987975539,0.418778943519499,3.18010229588677,0.00147223070927011,0.00578444194803545
"C5_01040W",56.0905130966186,1.12230465918446,0.310056306002081,3.61968015956729,0.000294967384089693,0.0014592618757971
"C5_01060C",358.753800202264,1.14813111630379,0.191867079170449,5.98399225791008,2.17733667889216e-09,3.8546454576899e-08
"C5_01110W",492.290152514917,1.06331762991142,0.217913718075856,4.87953507149686,1.06336213732089e-06,1.03614006660548e-05
"C5_01250W",570.038234186797,-1.85375836860878,0.297818209451902,-6.22446280910892,4.83208747171661e-10,9.97539413652684e-09
"C5_01260W",148.422949585946,-1.26496806453288,0.307995436354026,-4.10710002559539,4.00657752443811e-05,0.00025902396097482
